category,brand,price,rating,capacity_people,capacity,cleaning_features,display_desc,features,value_score,price_per_liter,price_per_person
0.0,0.9761904761904762,5690000,4.4,0.2352941176470588,0.2035398230088495,0.9473684210526316,0.4084507042253521,0.2692307692307693,7.732864661277919e-06,26646083.713220064,23196642.68585132
0.0,0.4761904761904761,9500000,4.2,0.2941176470588235,0.2256637168141593,0.9473684210526316,0.8028169014084507,0.2692307692307693,4.421052626925208e-06,40311678.55801727,31237911.025145072
0.0,0.6904761904761905,26370000,4.7,0.7647058823529411,1.0,0.1052631578947368,0.8028169014084507,0.6153846153846154,1.7823284028129206e-06,26108910.891089108,34038724.37357631
0.0,0.7142857142857142,22722650,3.5,0.2352941176470588,0.3982300884955752,0.9473684210526316,0.8028169014084507,0.2692307692307693,1.5403132990472883e-06,55661379.79622806,92634304.55635493
0.0,0.7142857142857142,19023720,4.0,0.2941176470588235,0.3584070796460177,0.9473684210526316,0.4788732394366197,0.2692307692307693,2.1026381790193302e-06,51637769.87749219,62553818.18181819
0.0,0.4761904761904761,7198900,4.7,0.1176470588235294,0.247787610619469,0.9473684210526316,0.8028169014084507,0.2692307692307693,6.52877522047983e-06,27925702.02540337,56396912.44239632
0.0,0.9761904761904762,6687000,3.6,0.2941176470588235,0.247787610619469,0.9473684210526316,0.8028169014084507,0.2692307692307693,5.383580072702886e-06,25939958.80535531,21988201.16054159
0.0,0.0,7382570,4.6,0.0588235294117647,0.0929203539823008,0.9473684210526316,0.6338028169014085,0.2692307692307693,6.2308924856372615e-06,71730903.69733454,107268111.11111112
0.0,0.5238095238095237,8114830,3.9,0.0588235294117647,0.1238938053097345,0.1052631578947368,0.8028169014084507,0.5192307692307693,4.8060156469007785e-06,60606463.317911446,117907786.32478634
0.0,0.1904761904761904,15450000,4.2,0.2941176470588235,0.3053097345132743,1.0,0.8028169014084507,0.6923076923076923,2.718446600182235e-06,48999438.67527365,50802707.930367514
0.0,0.7142857142857142,15679140,4.0,0.1764705882352941,0.2743362831858407,0.9473684210526316,0.8028169014084507,0.2692307692307693,2.5511603298706688e-06,55142944.91129786,84083716.08832808
0.0,0.5238095238095237,16853000,3.0,0.2352941176470588,0.2566371681415929,0.9473684210526316,0.619718309859155,0.2692307692307693,1.780098497727349e-06,63205741.78559576,68705275.7793765
0.0,0.5238095238095237,9030830,4.5,0.1764705882352941,0.2123893805309734,0.4210526315789473,0.8028169014084507,0.8653846153846154,4.9829306885602646e-06,40608189.01711103,48430318.61198738
0.0,0.4761904761904761,9700000,4.3,0.1764705882352941,0.2256637168141593,0.9473684210526316,0.676056338028169,0.4423076923076923,4.432989686151557e-06,41160345.47502816,52018927.44479495
0.0,0.9761904761904762,7500000,4.6,0.2941176470588235,0.336283185840708,0.9473684210526316,0.9577464788732396,0.6346153846153847,6.133333325155556e-06,21658573.98415538,24661508.7040619
0.0,0.4285714285714285,2870000,3.7,0.2352941176470588,0.247787610619469,0.9473684210526316,0.0985915492957746,0.2692307692307693,1.289198601779796e-05,11133196.017851016,11700239.808153478
0.0,0.5238095238095237,8400000,4.3,0.1764705882352941,0.247787610619469,0.9473684210526316,0.8028169014084507,0.2692307692307693,5.119047612953515e-06,32584963.954685897,45047318.61198738
0.0,0.4047619047619047,7490000,4.1,0.2941176470588235,0.3451327433628318,0.2105263157894736,0.8028169014084507,0.2692307692307693,5.473965279741035e-06,21090705.208073765,24628626.692456484
0.0,0.5238095238095237,8880310,3.7,0.1764705882352941,0.2035398230088495,0.5789473684210527,0.8028169014084507,0.7884615384615385,4.1665212090945916e-06,41586200.99461252,47623113.564668775
0.0,0.119047619047619,10700000,3.9,0.411764705882353,0.4690265486725663,0.9473684210526316,0.5211267605633803,0.2692307692307693,3.644859809677701e-06,22336966.56198042,25369595.53695955
0.0,0.6666666666666666,7350000,4.3,0.2941176470588235,0.2256637168141593,0.1052631578947368,0.5070422535211268,0.5,5.850340128094776e-06,31188509.200150203,24168278.52998066
0.0,0.5238095238095237,28990000,4.2,0.0588235294117647,0.3053097345132743,0.9473684210526316,0.9859154929577464,0.2692307692307693,1.4487754393070799e-06,91941341.566096,421222222.22222227
0.0,0.119047619047619,8400000,4.4,0.2352941176470588,0.247787610619469,0.9473684210526316,0.5352112676056339,0.2692307692307693,5.238095231859411e-06,32584963.954685897,34244604.31654677
0.0,0.9047619047619048,10260000,4.3,0.7647058823529411,0.247787610619469,0.9473684210526316,0.2112676056338028,0.2692307692307693,4.191033134316732e-06,39800205.973223485,13243735.763097951
0.0,0.5238095238095237,7267180,3.8,0.5294117647058822,0.1194690265486725,0.9473684210526316,0.8028169014084507,0.2692307692307693,5.228988403715075e-06,56130645.24948738,13472416.575790623
0.0,0.5952380952380952,7700000,3.6,0.411764705882353,0.3451327433628318,0.3157894736842105,0.7183098591549296,0.4615384615384615,4.675324669252825e-06,21682033.3914777,18256624.82566248
0.0,0.4523809523809523,3325000,4.2,0.2352941176470588,0.3805309734513274,0.1052631578947368,0.8028169014084507,0.2692307692307693,1.263157890937871e-05,8514049.399501473,13555155.875299761
0.0,0.4761904761904761,9700000,4.3,0.2941176470588235,0.2256637168141593,0.9473684210526316,0.8028169014084507,0.2692307692307693,4.432989686151557e-06,41160345.47502816,31895551.25725339
0.0,0.5952380952380952,7500000,3.8,0.2352941176470588,0.3451327433628318,0.9473684210526316,0.0845070422535211,0.2692307692307693,5.066666659911111e-06,21118863.69299776,30575539.568345327
0.0,0.4285714285714285,2870000,3.5,0.2352941176470588,0.247787610619469,0.9473684210526316,0.5633802816901409,0.2692307692307693,1.2195121908727798e-05,11133196.017851016,11700239.808153478
0.0,0.8333333333333333,9750000,4.3,0.2941176470588235,0.2920353982300885,0.9473684210526316,0.5915492957746479,0.826923076923077,4.410256405733071e-06,32280984.47113976,32059961.315280467
0.0,0.7142857142857142,19016000,4.6,0.2941176470588235,0.3584070796460177,0.1052631578947368,0.7746478873239436,0.3653846153846154,2.419015564567198e-06,51616814.797021374,62528433.268858805
0.0,0.5238095238095237,25500000,5.0,0.2941176470588235,0.0,0.1052631578947368,0.8028169014084507,0.2692307692307693,1.960784312956555e-06,2550000000.0,83849129.59381045
0.0,0.9047619047619048,5500000,4.0,0.1764705882352941,0.247787610619469,0.9473684210526316,0.8028169014084507,0.2692307692307693,7.2727272595041326e-06,21335393.065568145,29495268.13880126
0.0,0.4285714285714285,3280000,4.0,0.2352941176470588,0.247787610619469,0.9473684210526316,0.1549295774647887,0.2692307692307693,1.2195121914039263e-05,12723652.591829732,13371702.637889689
0.0,0.5238095238095237,20709500,3.7,0.1764705882352941,0.0,0.9473684210526316,0.8028169014084507,0.2692307692307693,1.7866196664397403e-06,2070950000.0,111060410.09463723
0.0,0.7142857142857142,33643890,4.3,0.2941176470588235,0.3584070796460177,0.894736842105263,0.8028169014084507,0.2307692307692307,1.2780923961889983e-06,91322593.56233485,110627878.14313348
0.0,0.5238095238095237,9004140,4.0,0.0588235294117647,0.2035398230088495,0.9473684210526316,0.6056338028169014,0.2692307692307693,4.442400935078308e-06,42166092.83050146,130829384.61538462
0.0,0.7142857142857142,49960000,5.0,0.1764705882352941,0.1061946902654867,0.1052631578947368,0.8028169014084507,0.8846153846153847,1.0008006403120895e-06,429968012.1858341,267924290.2208202
0.0,0.7142857142857142,22474000,3.9,0.2941176470588235,0.3982300884955752,0.9473684210526316,0.8028169014084507,0.2692307692307693,1.7353386127367897e-06,55052287.01495773,73899032.8820116
0.0,0.4761904761904761,9880000,3.9,0.2941176470588235,0.2035398230088495,0.9473684210526316,1.0,0.2692307692307693,3.947368417057319e-06,46267716.53543308,32487427.466150876
0.0,0.5238095238095237,23742800,4.2,0.5294117647058822,0.247787610619469,0.9473684210526316,0.943661971830986,0.2692307692307693,1.7689573252653615e-06,92102176.4503948,44016095.965103604
0.0,0.6190476190476191,13990000,4.1,0.2941176470588235,0.2920353982300885,0.4736842105263157,0.1830985915492957,0.75,2.930664758448417e-06,46319074.12833284,46001934.23597679
0.0,0.1904761904761904,12800000,3.8,0.2941176470588235,0.2699115044247788,0.2105263157894736,0.8028169014084507,0.1346153846153846,2.9687499976806643e-06,45728738.53936136,42088974.85493231
0.0,0.9761904761904762,5800000,4.5,0.1764705882352941,0.247787610619469,0.9473684210526316,0.8028169014084507,0.2692307692307693,7.75862067627824e-06,22499141.7782355,31104100.94637224
0.0,0.0476190476190476,3680000,3.6,0.2352941176470588,0.0486725663716814,0.9473684210526316,0.8028169014084507,0.2692307692307693,9.782608669069e-06,62720965.309200615,15002398.081534773
0.0,0.7619047619047619,9800000,4.2,0.2352941176470588,0.247787610619469,0.9473684210526316,0.5070422535211268,0.2692307692307693,4.285714281341108e-06,38015791.28046688,39952038.36930456
0.0,0.5238095238095237,9170000,2.8,0.1764705882352941,0.247787610619469,0.9473684210526316,0.8028169014084507,0.2692307692307693,3.0534351111740075e-06,35571918.98386544,49176656.15141956
0.0,0.1904761904761904,4900000,4.3,0.1764705882352941,0.1238938053097345,0.9473684210526316,0.8732394366197184,0.4230769230769231,8.77551018617243e-06,36596166.55651025,26277602.523659308
0.0,0.6190476190476191,6400000,4.8,0.411764705882353,0.2920353982300885,0.9473684210526316,0.3098591549295775,0.8461538461538463,7.49999998828125e-06,21189569.293876354,15174337.51743375
0.0,0.6190476190476191,8748010,4.4,0.1764705882352941,0.247787610619469,0.9473684210526316,0.1126760563380281,0.2692307692307693,5.029715323793966e-06,33934951.25300378,46913618.29652997
0.0,0.7142857142857142,16978300,5.0,0.0588235294117647,0.2123893805309734,0.9473684210526316,0.8028169014084507,0.2692307692307693,2.944935592524024e-06,76344922.40350181,246693247.86324787
0.0,0.5238095238095237,8753820,4.9,0.0588235294117647,0.1238938053097345,0.3157894736842105,0.7887323943661972,0.903846153846154,5.597556260469651e-06,65378827.49504297,127192256.41025642
0.0,0.5238095238095237,5100000,4.4,0.0588235294117647,0.1238938053097345,0.631578947368421,0.0422535211267605,0.2692307692307693,8.627450963475586e-06,38089887.64044944,74102564.10256411
0.0,0.8571428571428571,4500000,4.3,0.1764705882352941,0.2035398230088495,0.9473684210526316,0.8028169014084507,0.0,9.555555534320988e-06,21073352.673021138,24132492.11356467
0.0,0.4523809523809523,3610000,4.8,0.2941176470588235,0.3805309734513274,0.9473684210526316,0.8028169014084507,0.2884615384615385,1.3296398855134631e-05,9243825.062315885,11870406.189555127
0.0,0.6428571428571428,6800000,4.3,0.2352941176470588,0.2920353982300885,0.9473684210526316,0.8028169014084507,0.2692307692307693,6.323529402465398e-06,22513917.374743626,27721822.54196643
0.0,0.5238095238095237,5941820,3.1,0.0,0.1194690265486725,0.9473684210526316,0.6619718309859155,0.2692307692307693,5.217256656685567e-06,45893756.66438826,594182000.0
0.0,0.5238095238095237,9880000,3.8,0.0588235294117647,0.1858407079646017,0.9473684210526316,0.8028169014084507,0.2692307692307693,3.846153842260978e-06,50449164.030727535,143555555.55555558
0.0,0.1904761904761904,11902800,4.1,0.0588235294117647,0.2256637168141593,0.9473684210526316,0.8028169014084507,0.2692307692307693,3.4445676618572375e-06,50507562.8989861,172946666.6666667
0.0,0.5952380952380952,8200000,3.9,0.5294117647058822,0.4247787610619469,0.3157894736842105,0.4647887323943662,0.8076923076923077,4.756097555175491e-06,18860166.904131893,15201744.820065433
0.0,0.5238095238095237,19920300,4.0,0.0588235294117647,0.247787610619469,0.9473684210526316,0.619718309859155,0.2692307692307693,2.0080018865137563e-06,77274078.26982494,289440256.41025645
0.0,0.4523809523809523,2923860,4.4,0.1764705882352941,0.2035398230088495,0.9473684210526316,0.8309859154929577,0.7307692307692308,1.5048600086705247e-05,13692340.654786576,15680006.309148265
0.0,0.3809523809523809,9800000,4.0,0.2352941176470588,0.336283185840708,0.9473684210526316,0.1690140845070422,0.2692307692307693,4.081632648896294e-06,28300536.67262969,39952038.36930456
0.0,0.5238095238095237,5690000,2.6,0.0588235294117647,0.079646017699115,0.9473684210526316,0.8028169014084507,0.9615384615384616,4.56942002711877e-06,63471865.74531099,82675213.67521368
0.0,0.4523809523809523,2849000,3.8,0.1764705882352941,0.2035398230088495,0.9473684210526316,0.8028169014084507,0.1538461538461538,1.3338013291196865e-05,13341773.725652717,15278548.895899054
0.0,0.238095238095238,4400000,3.3,0.5294117647058822,0.4690265486725663,0.9473684210526316,0.8028169014084507,0.2692307692307693,7.4999999829545455e-06,9185294.661001295,8157033.805888769
0.0,0.5238095238095237,18069170,2.2,0.2352941176470588,0.2566371681415929,0.1578947368421052,0.4507042253521127,0.5961538461538461,1.2175434725460308e-06,67766883.8367076,73663282.97362112
0.0,0.238095238095238,7500000,3.8,0.2941176470588235,0.4690265486725663,0.3684210526315789,0.8169014084507042,0.6538461538461539,5.066666659911111e-06,15656752.263070388,24661508.7040619
0.0,0.7142857142857142,15403070,4.1,1.0,0.247787610619469,0.9473684210526316,0.3943661971830986,0.2692307692307693,2.661807027649808e-06,59751009.61208377,15250564.356435644
0.0,0.6666666666666666,13900000,4.7,0.2352941176470588,0.3141592920353982,0.9473684210526316,0.5492957746478874,0.2692307692307693,3.381294961596191e-06,42880152.88015288,56666666.66666667
0.0,0.4523809523809523,6700000,5.0,0.5294117647058822,0.247787610619469,0.9473684210526316,0.8028169014084507,0.2692307692307693,7.462686556025841e-06,25990387.91623756,12420937.840785172
0.0,0.1904761904761904,13800000,4.1,0.2941176470588235,0.3053097345132743,0.9473684210526316,0.8028169014084507,0.2692307692307693,2.9710144906007143e-06,43766488.91383666,45377176.015473895
0.0,0.6666666666666666,9800000,4.2,0.2352941176470588,0.3141592920353982,0.5263157894736842,0.7605633802816901,0.2692307692307693,4.285714281341108e-06,30232050.232050233,39952038.36930456
0.0,1.0,7400000,4.3,0.2352941176470588,0.3805309734513274,0.4736842105263157,0.8028169014084507,0.2692307692307693,5.810810802958364e-06,18948561.06956719,30167865.707434054
0.0,0.5952380952380952,8300000,4.2,0.2941176470588235,0.336283185840708,0.9473684210526316,0.8028169014084507,0.2692307692307693,5.060240957758746e-06,23968821.875798617,27292069.63249517
0.0,0.7142857142857142,15586900,3.7,0.0588235294117647,0.247787610619469,0.9473684210526316,0.8873239436619719,0.2692307692307693,2.3737882437342974e-06,60464116.03158257,226476324.7863248
0.0,0.1904761904761904,6490000,4.0,0.1764705882352941,0.1150442477876106,0.9473684210526316,0.2957746478873239,0.4615384615384615,6.163328187729849e-06,51901627.74239208,34804416.40378549
0.0,0.4761904761904761,7771000,4.8,0.1176470588235294,0.247787610619469,0.9473684210526316,0.8028169014084507,0.2692307692307693,6.176811213258511e-06,30144970.820460014,60878801.843317986
0.0,0.6190476190476191,7300000,4.4,0.2352941176470588,0.247787610619469,0.9473684210526316,0.2676056338028169,0.2692307692307693,6.027397252017264e-06,28317885.341572266,29760191.846522786
0.0,0.5238095238095237,8500000,3.0,0.2941176470588235,0.247787610619469,0.9473684210526316,0.8028169014084507,0.2692307692307693,3.5294117605536334e-06,32972880.19224168,27949709.864603486
0.0,0.4761904761904761,9600000,4.3,0.2352941176470588,0.1814159292035398,0.9473684210526316,0.8028169014084507,0.0769230769230769,4.479166662000868e-06,50152565.88072123,39136690.647482015
0.0,1.0,7500000,3.2,0.411764705882353,0.3805309734513274,0.3684210526315789,0.8450704225352113,0.7307692307692308,4.266666660977778e-06,19204622.70564242,17782426.778242677
0.0,0.5952380952380952,7800000,3.4,0.411764705882353,0.3451327433628318,0.9473684210526316,0.619718309859155,0.2692307692307693,4.358974353385931e-06,21963618.24071767,18493723.849372383
0.0,0.5238095238095237,5497750,4.3,0.0588235294117647,0.1194690265486725,0.9473684210526316,0.056338028169014,0.2692307692307693,7.821381460012949e-06,42463824.3335612,79881837.60683762
0.0,0.8571428571428571,4000000,4.1,0.1764705882352941,0.2566371681415929,0.7894736842105263,0.0704225352112676,0.7692307692307693,1.0249999974375e-05,15001659.475605711,21451104.100946374
0.0,0.5238095238095237,5974150,3.7,0.0588235294117647,0.1194690265486725,0.9473684210526316,0.8028169014084507,0.2692307692307693,6.193349671177741e-06,46143468.89952155,86803888.8888889
0.0,0.5714285714285714,7685000,4.2,0.2352941176470588,0.247787610619469,0.9473684210526316,0.3661971830985915,0.2692307692307693,5.465191925224214e-06,29811362.856162038,31329736.211031176
0.0,0.238095238095238,3939000,4.2,0.2352941176470588,0.0265486725663716,0.9473684210526316,0.8028169014084507,0.2692307692307693,1.0662604694941344e-05,107774092.00968547,16058273.381294966
0.0,0.7142857142857142,18500000,4.0,0.2352941176470588,0.3584070796460177,0.9473684210526316,0.4788732394366197,0.2692307692307693,2.162162160993426e-06,50216190.247417726,75419664.26858515
0.0,0.5238095238095237,17000000,4.1,0.2352941176470588,0.2566371681415929,0.6842105263157894,0.4507042253521127,0.2115384615384615,2.4117647044636677e-06,63757052.77132427,69304556.35491608
0.0,0.6190476190476191,8495000,4.1,0.2941176470588235,0.247787610619469,0.9473684210526316,0.8028169014084507,0.2692307692307693,4.8263684463491836e-06,32953484.380363893,27933268.858800776
0.0,0.8809523809523809,10300000,4.0,0.2941176470588235,0.247787610619469,0.9473684210526316,0.8028169014084507,0.2692307692307693,3.883495141860685e-06,39955372.468245804,33868471.95357834
0.0,0.5238095238095237,13300000,4.0,0.5294117647058822,0.2123893805309734,0.9473684210526316,0.5774647887323944,0.2692307692307693,3.007518794731189e-06,59805013.92757662,24656488.549618326
0.0,0.6428571428571428,5336000,4.1,0.1176470588235294,0.247787610619469,0.9473684210526316,0.8028169014084507,0.9423076923076924,7.683658156514884e-06,20699210.43597666,41802764.976958536
0.0,0.5,7600000,4.1,0.1764705882352941,0.1592920353982301,0.9473684210526316,0.2394366197183098,0.2692307692307693,5.3947368350069254e-06,44892838.47360167,40757097.79179811
0.0,0.4047619047619047,7700000,4.4,0.411764705882353,0.3451327433628318,0.2105263157894736,0.352112676056338,0.2692307692307693,5.714285706864564e-06,21682033.3914777,18256624.82566248
0.0,0.0238095238095238,13500000,5.0,0.2352941176470588,0.4690265486725663,0.9473684210526316,0.8028169014084507,0.2692307692307693,3.7037037009602195e-06,28182154.0735267,55035971.22302159
0.0,0.3571428571428571,8047900,3.5,0.2941176470588235,0.1150442477876106,0.9473684210526316,0.1690140845070422,0.2692307692307693,4.348960593013133e-06,64360417.55130927,26463114.119922634
0.0,0.5238095238095237,18730200,4.0,0.2941176470588235,0.247787610619469,0.9473684210526316,0.8028169014084507,0.2692307692307693,2.1355885136647825e-06,72657487.12667355,61588665.377176024
0.0,0.6666666666666666,11800000,4.5,0.2941176470588235,0.3141592920353982,0.9473684210526316,0.2535211267605634,0.3269230769230769,3.8135593188020684e-06,36401856.4018564,38800773.69439072
0.0,0.6666666666666666,7900000,4.1,0.1764705882352941,0.247787610619469,0.4736842105263157,0.619718309859155,0.0576923076923076,5.189873411152059e-06,30645382.766906973,42365930.59936909
0.0,0.238095238095238,3899000,3.5,0.2352941176470588,0.247787610619469,0.9473684210526316,0.7323943661971831,0.2692307692307693,8.97666065920323e-06,15124854.102300037,15895203.836930458
0.0,0.5952380952380952,8150000,3.7,0.411764705882353,0.4247787610619469,0.0,0.9295774647887324,0.5384615384615385,4.539877295043095e-06,18745165.886423774,19323570.432357043
0.0,0.9047619047619048,8100000,4.0,0.5294117647058822,0.1814159292035398,0.9473684210526316,0.4366197183098592,0.2692307692307693,4.93827159884164e-06,42316227.46185853,15016357.688113416
0.0,0.4285714285714285,3450000,3.7,0.0588235294117647,0.2920353982300885,0.9473684210526316,0.4929577464788732,0.2692307692307693,1.0724637650073515e-05,11422502.197480222,50128205.128205135
0.0,0.9285714285714284,12300000,4.1,0.2352941176470588,0.2256637168141593,0.9473684210526316,0.7042253521126761,0.2692307692307693,3.3333333306233065e-06,52193015.39616973,50143884.892086335
0.0,0.5238095238095237,8950000,4.1,0.1764705882352941,0.2123893805309734,0.9473684210526316,0.8028169014084507,0.6730769230769231,4.581005581473737e-06,40244727.41742937,47996845.42586751
0.0,0.1428571428571428,6300000,4.0,0.2352941176470588,0.2035398230088495,0.4736842105263157,0.8028169014084507,0.3461538461538461,6.3492063391282445e-06,29502693.742229596,25683453.237410076
0.0,0.6666666666666666,3400000,3.6,0.2352941176470588,0.0221238938053097,0.9473684210526316,0.323943661971831,0.2692307692307693,1.058823526297578e-05,105840220.38567504,13860911.270983215
0.0,0.5238095238095237,7262550,2.6,0.0588235294117647,0.1150442477876106,0.9473684210526316,0.8028169014084507,0.2692307692307693,3.5800097712511313e-06,58079840.764331214,105524230.76923078
0.0,0.6904761904761905,12394900,4.1,0.1764705882352941,0.3141592920353982,0.9473684210526316,0.8028169014084507,0.9230769230769232,3.3078120813336035e-06,38237065.247065246,66471072.55520505
0.0,0.7142857142857142,12000000,4.1,0.2352941176470588,0.247787610619469,0.9473684210526316,0.5211267605633803,0.2692307692307693,3.4166666638194444e-06,46549948.50669414,48920863.309352525
0.0,0.5238095238095237,5582000,3.3,0.2352941176470588,0.1194690265486725,0.9473684210526316,0.8028169014084507,0.2692307692307693,5.911859537957973e-06,43114559.12508546,22756354.91606715
0.0,0.6666666666666666,6900000,4.6,0.2352941176470588,0.2035398230088495,0.5263157894736842,0.619718309859155,0.2692307692307693,6.666666657004831e-06,32312474.098632414,28129496.4028777
0.0,0.0714285714285714,7700000,4.5,0.1764705882352941,0.247787610619469,0.2631578947368421,0.8028169014084507,0.3846153846153846,5.844155836566032e-06,29869550.291795406,41293375.39432177
0.0,0.6190476190476191,3880420,3.6,0.2941176470588235,0.3805309734513274,0.9473684210526316,0.8028169014084507,0.2692307692307693,9.277346242733142e-06,9936266.938590528,12759601.547388783
0.0,0.2857142857142857,21575630,3.8,0.0588235294117647,0.0132743362831858,0.9473684210526316,0.028169014084507,0.2692307692307693,1.7612463683511227e-06,927013760.4562753,313492059.82905984
0.0,0.7142857142857142,12442000,3.7,0.2352941176470588,0.168141592920354,0.9473684210526316,0.8028169014084507,0.2692307692307693,2.973798422300435e-06,69843318.43020366,50722781.77458034
0.0,0.5238095238095237,9571190,3.5,0.1764705882352941,0.247787610619469,0.9473684210526316,0.8028169014084507,0.2692307692307693,3.6568075613828505e-06,37128200.13731549,51328148.26498423
0.0,0.9047619047619048,10527600,5.0,0.1764705882352941,0.247787610619469,0.9473684210526316,0.8028169014084507,0.1153846153846153,4.7494205661789764e-06,40838269.82492277,56457160.88328076
0.0,0.7857142857142857,17000000,4.0,0.2352941176470588,0.4690265486725663,0.9473684210526316,0.8028169014084507,0.2692307692307693,2.352941175086505e-06,35488638.46295954,69304556.35491608
0.0,0.3095238095238095,3059000,3.9,0.2352941176470588,0.4247787610619469,0.9473684210526316,0.8028169014084507,0.2692307692307693,1.2749264423833723e-05,7035762.263382861,12470743.40527578
0.0,0.6666666666666666,8500000,4.7,0.2352941176470588,0.2035398230088495,0.9473684210526316,0.7464788732394366,0.2692307692307693,5.529411758200692e-06,39805221.715706594,34652278.17745804
0.0,0.1904761904761904,14707870,5.0,0.2941176470588235,0.3053097345132743,0.1052631578947368,0.9014084507042254,0.3076923076923077,3.399540515792198e-06,46645784.73196745,48362435.20309478
0.0,0.2619047619047618,8380000,3.5,0.2352941176470588,0.247787610619469,0.4736842105263157,0.4225352112676056,0.2692307692307693,4.176610973536264e-06,32507380.70717474,34163069.54436451
0.0,0.119047619047619,15400000,3.0,0.2941176470588235,0.6017699115044248,0.7368421052631579,0.8028169014084507,0.173076923076923,1.948051946786979e-06,25172862.722407058,50638297.87234043
0.0,0.5238095238095237,9349550,3.3,0.1764705882352941,0.247787610619469,0.9473684210526316,0.8028169014084507,0.2692307692307693,3.5295816338437878e-06,36268422.58839685,50139542.58675079
0.0,0.3333333333333333,5195000,4.2,0.2352941176470588,0.1371681415929203,0.9473684210526316,0.8028169014084507,0.2692307692307693,8.084696808306648e-06,35299759.47083585,21178657.07434053
0.0,0.2142857142857142,9400000,2.0,0.2352941176470588,0.2920353982300885,0.9473684210526316,0.8028169014084507,0.2692307692307693,2.1276595722046176e-06,31122179.900380895,38321342.92565948
0.0,0.0952380952380952,6950000,4.1,0.1764705882352941,0.2920353982300885,0.9473684210526316,0.971830985915493,0.0384615384615384,5.899280567051395e-06,23010547.905068852,37271293.37539432
0.0,0.9523809523809524,29390000,4.5,0.2352941176470588,0.911504424778761,0.9473684210526316,0.2253521126760563,0.2692307692307693,1.531133037927481e-06,31893498.51147604,119815347.72182256
0.0,0.238095238095238,4500000,3.0,0.2352941176470588,0.2920353982300885,0.9473684210526316,0.8028169014084507,0.2692307692307693,6.666666651851852e-06,14898915.909756811,18345323.741007198
0.0,0.3333333333333333,8137000,4.1,0.1764705882352941,0.2035398230088495,0.9473684210526316,0.8028169014084507,0.2692307692307693,5.0387120498479635e-06,38105304.60008289,43636908.51735016
