category,brand,price,rating,capacity,energy_rating,height,width,depth,water_consumption,power_consumption,display,door_opening,price_per_kg,efficiency_score,volume_m3
0.0,0.24,28198000,4.2,0.9375,0.75,0.0255296034763715,0.0249999999999999,0.0442477876106194,0.5555555555555556,0.875,0.0,1.0,29760422.16358839,0.650790590050135,2.8240711810145307e-11
0.0,0.36,34250000,4.2,0.8125,0.75,0.0277023356871265,0.0249999999999999,0.0371681415929203,0.4444444444444444,0.75,0.7692307692307693,1.0,41641337.38601824,0.6745848708487086,2.574110838184307e-11
0.0,0.72,38000000,4.2,0.8125,0.75,0.026615969581749,0.0237499999999999,0.031858407079646,0.5555555555555556,0.75,0.0,1.0,46200607.90273556,0.6176097972972973,2.013863185167725e-11
0.0,0.6,6623100,5.0,0.6875,1.0,0.028788701792504,0.0412499999999999,0.015929203539823,0.5555555555555556,0.75,0.0,0.0,9495483.870967742,0.5225929054054054,1.8916469983127573e-11
0.0,0.16,9181600,3.1,0.1875,0.75,0.0450841933731667,0.02,0.1132743362831858,0.5555555555555556,0.75,0.0,0.0,46489113.92405063,0.14252533783783783,1.0213764162416523e-10
0.0,0.64,17099000,3.0,0.75,0.75,0.026615969581749,0.0249999999999999,0.031858407079646,0.5555555555555556,0.75,0.0,0.5,22498684.210526317,0.5701013513513513,2.1198559843870788e-11
0.0,0.84,29895000,4.2,0.75,0.5,0.0277023356871265,0.0249999999999999,0.0336283185840707,0.5555555555555556,0.75,0.0,1.0,39335526.315789476,0.5701013513513513,2.3289574250238935e-11
0.0,0.36,28839380,4.2,0.8125,0.75,0.0277023356871265,0.0249999999999999,0.0407079646017699,0.4444444444444444,0.75,0.7692307692307693,1.0,35063075.98784194,0.6745848708487086,2.8192642513447203e-11
0.0,1.0,53700000,4.2,0.1875,0.75,0.0277023356871265,0.0243749999999999,0.0513274336283185,0.5555555555555556,0.75,0.6153846153846154,1.0,271898734.17721516,0.14252533783783783,3.465856378555298e-11
0.0,1.0,52400000,4.2,0.1875,0.75,0.0277023356871265,0.0243749999999999,0.0513274336283185,0.5555555555555556,0.75,0.7692307692307693,1.0,265316455.69620252,0.14252533783783783,3.465856378555298e-11
0.0,1.0,50800000,4.2,0.1875,0.75,0.0277023356871265,0.0243749999999999,0.0513274336283185,0.5555555555555556,0.75,0.7692307692307693,1.0,257215189.8734177,0.14252533783783783,3.465856378555298e-11
0.0,0.44,10684000,4.2,0.3125,0.75,0.0439978272677892,0.06625,0.031858407079646,1.0,0.875,0.5384615384615385,0.0,33128682.170542635,0.16578249336870027,9.2862670826263e-11
0.0,0.44,9823000,4.2,0.25,0.75,0.0298750678978815,0.07375,0.0300884955752212,0.2222222222222222,0.375,0.5384615384615385,0.0,37780769.23076923,0.4117108874656908,6.629356880879447e-11
0.0,0.84,29893000,5.0,0.8125,0.75,0.0277023356871265,0.0249999999999999,0.0442477876106194,0.5555555555555556,0.75,0.2307692307692307,1.0,36344072.948328264,0.6176097972972973,3.0644176645051265e-11
0.0,0.84,34492670,3.3,0.8125,0.5,0.0277023356871265,0.0249999999999999,0.0336283185840707,0.5555555555555556,0.75,0.0,1.0,41936376.899696045,0.6176097972972973,2.3289574250238935e-11
0.0,0.76,350000,4.5,0.8125,0.75,0.0277023356871265,0.0249999999999999,0.0442477876106194,0.5555555555555556,0.75,0.0,1.0,425531.91489361704,0.6176097972972973,3.0644176645051265e-11
0.0,0.68,117000,3.8,0.8125,0.75,0.0277023356871265,0.0249999999999999,0.0442477876106194,0.5555555555555556,0.75,0.0,1.0,142249.24012158054,0.6176097972972973,3.0644176645051265e-11
0.0,0.68,149400,4.2,0.8125,0.75,0.0277023356871265,0.0249999999999999,0.0442477876106194,0.5555555555555556,0.75,0.0,1.0,181641.33738601825,0.6176097972972973,3.0644176645051265e-11
0.0,0.68,313000,4.2,0.8125,0.75,0.0277023356871265,0.0249999999999999,0.0442477876106194,0.5555555555555556,0.75,0.0,1.0,380547.1124620061,0.6176097972972973,3.0644176645051265e-11
0.0,0.92,219000,4.1,0.8125,0.75,0.0277023356871265,0.0249999999999999,0.0442477876106194,0.5555555555555556,0.75,0.0,1.0,266261.3981762918,0.6176097972972973,3.0644176645051265e-11
0.0,0.68,88000,4.1,0.8125,0.75,0.0277023356871265,0.0249999999999999,0.0442477876106194,0.5555555555555556,0.75,0.0,1.0,106990.88145896657,0.6176097972972973,3.0644176645051265e-11
0.0,0.68,1500000,4.2,0.8125,0.75,0.0277023356871265,0.0249999999999999,0.0442477876106194,0.5555555555555556,0.75,0.0,1.0,1823708.20668693,0.6176097972972973,3.0644176645051265e-11
0.0,0.68,148800,4.1,0.8125,0.75,0.0277023356871265,0.0249999999999999,0.0442477876106194,0.5555555555555556,0.75,0.0,1.0,180911.85410334347,0.6176097972972973,3.0644176645051265e-11
0.0,0.68,400000,3.7,0.8125,0.75,0.0277023356871265,0.0249999999999999,0.0442477876106194,0.5555555555555556,0.75,0.0,1.0,486322.18844984804,0.6176097972972973,3.0644176645051265e-11
0.0,0.68,163800,3.9,0.8125,0.75,0.0277023356871265,0.0249999999999999,0.0442477876106194,0.5555555555555556,0.75,0.0,1.0,199148.93617021275,0.6176097972972973,3.0644176645051265e-11
0.0,0.68,121000,3.7,0.8125,0.75,0.0277023356871265,0.0249999999999999,0.0442477876106194,0.5555555555555556,0.75,0.0,1.0,147112.46200607903,0.6176097972972973,3.0644176645051265e-11
0.0,0.88,259000,4.2,0.8125,0.75,0.0277023356871265,0.0249999999999999,0.0442477876106194,0.5555555555555556,0.75,0.0,1.0,314893.6170212766,0.6176097972972973,3.0644176645051265e-11
0.0,0.68,660000,2.5,0.8125,0.75,0.0277023356871265,0.0249999999999999,0.0442477876106194,0.5555555555555556,0.75,0.0,1.0,802431.6109422492,0.6176097972972973,3.0644176645051265e-11
0.0,0.68,440000,2.9,0.8125,0.75,0.0277023356871265,0.0249999999999999,0.0442477876106194,0.5555555555555556,0.75,0.0,1.0,534954.4072948329,0.6176097972972973,3.0644176645051265e-11
0.0,0.68,282000,4.2,0.8125,0.75,0.0277023356871265,0.0249999999999999,0.0442477876106194,0.5555555555555556,0.75,0.0,1.0,342857.14285714284,0.6176097972972973,3.0644176645051265e-11
0.0,0.68,1650000,4.5,0.8125,0.75,0.0277023356871265,0.0249999999999999,0.0442477876106194,0.5555555555555556,0.75,0.0,1.0,2006079.027355623,0.6176097972972973,3.0644176645051265e-11
0.0,0.28,393000,4.5,0.8125,0.75,0.0277023356871265,0.0249999999999999,0.0442477876106194,0.5555555555555556,0.75,0.0,1.0,477811.55015197565,0.6176097972972973,3.0644176645051265e-11
0.0,0.68,135000,4.1,0.8125,0.75,0.0277023356871265,0.0249999999999999,0.0442477876106194,0.5555555555555556,0.75,0.0,1.0,164133.73860182372,0.6176097972972973,3.0644176645051265e-11
0.0,0.68,219000,4.2,0.8125,0.75,0.0277023356871265,0.0249999999999999,0.0442477876106194,0.5555555555555556,0.75,0.0,1.0,266261.3981762918,0.6176097972972973,3.0644176645051265e-11
0.0,0.68,682000,5.0,0.8125,0.75,0.0277023356871265,0.0249999999999999,0.0442477876106194,0.5555555555555556,0.75,0.0,1.0,829179.3313069908,0.6176097972972973,3.0644176645051265e-11
