category,brand,price,rating,capacity_people,capacity,cleaning_features,display_desc,features
0.0,0.9761904761904762,5670000,4.2,0.23529411764705882,0.24778761061946902,0.9473684210526315,0.8028169014084507,0.2692307692307693
0.0,0.5238095238095237,11294890,4.2,0.23529411764705882,0.21238938053097345,0.10526315789473684,0.014084507042253521,1.0
0.0,0.9761904761904762,5690000,4.4,0.23529411764705882,0.20353982300884954,0.9473684210526315,0.4084507042253521,0.2692307692307693
0.0,0.47619047619047616,9500000,4.2,0.29411764705882354,0.2256637168141593,0.9473684210526315,0.8028169014084507,0.2692307692307693
0.0,0.6904761904761905,26370000,4.7,0.7647058823529411,0.9999999999999999,0.10526315789473684,0.8028169014084507,0.6153846153846154
0.0,0.7142857142857142,22722650,3.5,0.23529411764705882,0.39823008849557523,0.9473684210526315,0.8028169014084507,0.2692307692307693
0.0,0.7142857142857142,19023720,4.0,0.29411764705882354,0.3584070796460177,0.9473684210526315,0.47887323943661975,0.2692307692307693
0.0,0.47619047619047616,7198900,4.7,0.11764705882352944,0.24778761061946902,0.9473684210526315,0.8028169014084507,0.2692307692307693
0.0,0.9761904761904762,6687000,3.6,0.29411764705882354,0.24778761061946902,0.9473684210526315,0.8028169014084507,0.2692307692307693
0.0,0.0,7382570,4.6,0.05882352941176472,0.09292035398230089,0.9473684210526315,0.6338028169014085,0.2692307692307693
0.0,0.5238095238095237,8114830,3.9,0.05882352941176472,0.12389380530973454,0.10526315789473684,0.8028169014084507,0.5192307692307693
0.0,0.19047619047619047,15450000,4.2,0.29411764705882354,0.30530973451327437,1.0,0.8028169014084507,0.6923076923076923
0.0,0.7142857142857142,15679140,4.0,0.1764705882352941,0.2743362831858407,0.9473684210526315,0.8028169014084507,0.2692307692307693
0.0,0.5238095238095237,16853000,3.0,0.23529411764705882,0.25663716814159293,0.9473684210526315,0.619718309859155,0.2692307692307693
0.0,0.5238095238095237,9030830,4.5,0.1764705882352941,0.21238938053097345,0.42105263157894735,0.8028169014084507,0.8653846153846154
0.0,0.47619047619047616,9700000,4.3,0.1764705882352941,0.2256637168141593,0.9473684210526315,0.676056338028169,0.44230769230769235
0.0,0.9761904761904762,7500000,4.6,0.29411764705882354,0.336283185840708,0.9473684210526315,0.9577464788732395,0.6346153846153847
0.0,0.42857142857142855,2870000,3.7,0.23529411764705882,0.24778761061946902,0.9473684210526315,0.09859154929577466,0.2692307692307693
0.0,0.5238095238095237,8400000,4.3,0.1764705882352941,0.24778761061946902,0.9473684210526315,0.8028169014084507,0.2692307692307693
0.0,0.40476190476190477,7490000,4.1,0.29411764705882354,0.34513274336283184,0.21052631578947367,0.8028169014084507,0.2692307692307693
0.0,0.5238095238095237,8880310,3.7,0.1764705882352941,0.20353982300884954,0.5789473684210527,0.8028169014084507,0.7884615384615385
0.0,0.11904761904761904,10700000,3.9,0.411764705882353,0.4690265486725663,0.9473684210526315,0.5211267605633803,0.2692307692307693
0.0,0.6666666666666666,7350000,4.3,0.29411764705882354,0.2256637168141593,0.10526315789473684,0.5070422535211268,0.5
0.0,0.5238095238095237,28990000,4.2,0.05882352941176472,0.30530973451327437,0.9473684210526315,0.9859154929577465,0.2692307692307693
0.0,0.11904761904761904,8400000,4.4,0.23529411764705882,0.24778761061946902,0.9473684210526315,0.5352112676056339,0.2692307692307693
0.0,0.9047619047619047,10260000,4.3,0.7647058823529411,0.24778761061946902,0.9473684210526315,0.2112676056338028,0.2692307692307693
0.0,0.5238095238095237,7267180,3.8,0.5294117647058822,0.11946902654867256,0.9473684210526315,0.8028169014084507,0.2692307692307693
0.0,0.5952380952380952,7700000,3.6,0.411764705882353,0.34513274336283184,0.3157894736842105,0.7183098591549296,0.46153846153846156
0.0,0.45238095238095233,3325000,4.2,0.23529411764705882,0.38053097345132747,0.10526315789473684,0.8028169014084507,0.2692307692307693
0.0,0.47619047619047616,9700000,4.3,0.29411764705882354,0.2256637168141593,0.9473684210526315,0.8028169014084507,0.2692307692307693
0.0,0.5952380952380952,7500000,3.8,0.23529411764705882,0.34513274336283184,0.9473684210526315,0.08450704225352113,0.2692307692307693
0.0,0.42857142857142855,2870000,3.5,0.23529411764705882,0.24778761061946902,0.9473684210526315,0.5633802816901409,0.2692307692307693
0.0,0.8333333333333333,9750000,4.3,0.29411764705882354,0.2920353982300885,0.9473684210526315,0.5915492957746479,0.826923076923077
0.0,0.7142857142857142,19016000,4.6,0.29411764705882354,0.3584070796460177,0.10526315789473684,0.7746478873239436,0.3653846153846154
0.0,0.5238095238095237,25500000,5.0,0.29411764705882354,0.0,0.10526315789473684,0.8028169014084507,0.2692307692307693
0.0,0.9047619047619047,5500000,4.0,0.1764705882352941,0.24778761061946902,0.9473684210526315,0.8028169014084507,0.2692307692307693
0.0,0.42857142857142855,3280000,4.0,0.23529411764705882,0.24778761061946902,0.9473684210526315,0.15492957746478875,0.2692307692307693
0.0,0.5238095238095237,20709500,3.7,0.1764705882352941,0.0,0.9473684210526315,0.8028169014084507,0.2692307692307693
0.0,0.7142857142857142,33643890,4.3,0.29411764705882354,0.3584070796460177,0.894736842105263,0.8028169014084507,0.23076923076923078
0.0,0.5238095238095237,9004140,4.0,0.05882352941176472,0.20353982300884954,0.9473684210526315,0.6056338028169014,0.2692307692307693
0.0,0.7142857142857142,49960000,5.0,0.1764705882352941,0.10619469026548672,0.10526315789473684,0.8028169014084507,0.8846153846153847
0.0,0.7142857142857142,22474000,3.9,0.29411764705882354,0.39823008849557523,0.9473684210526315,0.8028169014084507,0.2692307692307693
0.0,0.47619047619047616,9880000,3.9,0.29411764705882354,0.20353982300884954,0.9473684210526315,1.0,0.2692307692307693
0.0,0.5238095238095237,23742800,4.2,0.5294117647058822,0.24778761061946902,0.9473684210526315,0.943661971830986,0.2692307692307693
0.0,0.6190476190476191,13990000,4.1,0.29411764705882354,0.2920353982300885,0.47368421052631576,0.18309859154929578,0.75
0.0,0.19047619047619047,12800000,3.8,0.29411764705882354,0.2699115044247788,0.21052631578947367,0.8028169014084507,0.13461538461538464
0.0,0.9761904761904762,5800000,4.5,0.1764705882352941,0.24778761061946902,0.9473684210526315,0.8028169014084507,0.2692307692307693
0.0,0.047619047619047616,3680000,3.6,0.23529411764705882,0.04867256637168143,0.9473684210526315,0.8028169014084507,0.2692307692307693
0.0,0.7619047619047619,9800000,4.2,0.23529411764705882,0.24778761061946902,0.9473684210526315,0.5070422535211268,0.2692307692307693
0.0,0.5238095238095237,9170000,2.8,0.1764705882352941,0.24778761061946902,0.9473684210526315,0.8028169014084507,0.2692307692307693
0.0,0.19047619047619047,4900000,4.3,0.1764705882352941,0.12389380530973454,0.9473684210526315,0.8732394366197184,0.42307692307692313
0.0,0.6190476190476191,6400000,4.8,0.411764705882353,0.2920353982300885,0.9473684210526315,0.3098591549295775,0.8461538461538463
0.0,0.6190476190476191,8748010,4.4,0.1764705882352941,0.24778761061946902,0.9473684210526315,0.11267605633802817,0.2692307692307693
0.0,0.7142857142857142,16978300,5.0,0.05882352941176472,0.21238938053097345,0.9473684210526315,0.8028169014084507,0.2692307692307693
0.0,0.5238095238095237,8753820,4.9,0.05882352941176472,0.12389380530973454,0.3157894736842105,0.7887323943661972,0.9038461538461539
0.0,0.5238095238095237,5100000,4.4,0.05882352941176472,0.12389380530973454,0.631578947368421,0.04225352112676056,0.2692307692307693
0.0,0.8571428571428571,4500000,4.3,0.1764705882352941,0.20353982300884954,0.9473684210526315,0.8028169014084507,0.0
0.0,0.45238095238095233,3610000,4.8,0.29411764705882354,0.38053097345132747,0.9473684210526315,0.8028169014084507,0.2884615384615385
0.0,0.6428571428571428,6800000,4.3,0.23529411764705882,0.2920353982300885,0.9473684210526315,0.8028169014084507,0.2692307692307693
0.0,0.5238095238095237,5941820,3.1,0.0,0.11946902654867256,0.9473684210526315,0.6619718309859155,0.2692307692307693
0.0,0.5238095238095237,9880000,3.8,0.05882352941176472,0.18584070796460175,0.9473684210526315,0.8028169014084507,0.2692307692307693
0.0,0.19047619047619047,11902800,4.1,0.05882352941176472,0.2256637168141593,0.9473684210526315,0.8028169014084507,0.2692307692307693
0.0,0.5952380952380952,8200000,3.9,0.5294117647058822,0.4247787610619469,0.3157894736842105,0.4647887323943662,0.8076923076923077
0.0,0.5238095238095237,19920300,4.0,0.05882352941176472,0.24778761061946902,0.9473684210526315,0.619718309859155,0.2692307692307693
0.0,0.45238095238095233,2923860,4.4,0.1764705882352941,0.20353982300884954,0.9473684210526315,0.8309859154929577,0.7307692307692308
0.0,0.38095238095238093,9800000,4.0,0.23529411764705882,0.336283185840708,0.9473684210526315,0.16901408450704225,0.2692307692307693
0.0,0.5238095238095237,5690000,2.6,0.05882352941176472,0.07964601769911506,0.9473684210526315,0.8028169014084507,0.9615384615384616
0.0,0.45238095238095233,2849000,3.8,0.1764705882352941,0.20353982300884954,0.9473684210526315,0.8028169014084507,0.15384615384615385
0.0,0.23809523809523808,4400000,3.3,0.5294117647058822,0.4690265486725663,0.9473684210526315,0.8028169014084507,0.2692307692307693
0.0,0.5238095238095237,18069170,2.2,0.23529411764705882,0.25663716814159293,0.15789473684210525,0.4507042253521127,0.5961538461538461
0.0,0.23809523809523808,7500000,3.8,0.29411764705882354,0.4690265486725663,0.3684210526315789,0.8169014084507042,0.6538461538461539
0.0,0.7142857142857142,15403070,4.1,1.0,0.24778761061946902,0.9473684210526315,0.3943661971830986,0.2692307692307693
0.0,0.6666666666666666,13900000,4.7,0.23529411764705882,0.3141592920353982,0.9473684210526315,0.5492957746478874,0.2692307692307693
0.0,0.45238095238095233,6700000,5.0,0.5294117647058822,0.24778761061946902,0.9473684210526315,0.8028169014084507,0.2692307692307693
0.0,0.19047619047619047,13800000,4.1,0.29411764705882354,0.30530973451327437,0.9473684210526315,0.8028169014084507,0.2692307692307693
0.0,0.6666666666666666,9800000,4.2,0.23529411764705882,0.3141592920353982,0.5263157894736842,0.7605633802816901,0.2692307692307693
0.0,1.0,7400000,4.3,0.23529411764705882,0.38053097345132747,0.47368421052631576,0.8028169014084507,0.2692307692307693
0.0,0.5952380952380952,8300000,4.2,0.29411764705882354,0.336283185840708,0.9473684210526315,0.8028169014084507,0.2692307692307693
0.0,0.7142857142857142,15586900,3.7,0.05882352941176472,0.24778761061946902,0.9473684210526315,0.8873239436619719,0.2692307692307693
0.0,0.19047619047619047,6490000,4.0,0.1764705882352941,0.11504424778761063,0.9473684210526315,0.29577464788732394,0.46153846153846156
0.0,0.47619047619047616,7771000,4.8,0.11764705882352944,0.24778761061946902,0.9473684210526315,0.8028169014084507,0.2692307692307693
0.0,0.6190476190476191,7300000,4.4,0.23529411764705882,0.24778761061946902,0.9473684210526315,0.26760563380281693,0.2692307692307693
0.0,0.5238095238095237,8500000,3.0,0.29411764705882354,0.24778761061946902,0.9473684210526315,0.8028169014084507,0.2692307692307693
0.0,0.47619047619047616,9600000,4.3,0.23529411764705882,0.18141592920353983,0.9473684210526315,0.8028169014084507,0.07692307692307693
0.0,1.0,7500000,3.2,0.411764705882353,0.38053097345132747,0.3684210526315789,0.8450704225352113,0.7307692307692308
0.0,0.5952380952380952,7800000,3.4,0.411764705882353,0.34513274336283184,0.9473684210526315,0.619718309859155,0.2692307692307693
0.0,0.5238095238095237,5497750,4.3,0.05882352941176472,0.11946902654867256,0.9473684210526315,0.056338028169014086,0.2692307692307693
0.0,0.8571428571428571,4000000,4.1,0.1764705882352941,0.25663716814159293,0.7894736842105263,0.07042253521126761,0.7692307692307693
0.0,0.5238095238095237,5974150,3.7,0.05882352941176472,0.11946902654867256,0.9473684210526315,0.8028169014084507,0.2692307692307693
0.0,0.5714285714285714,7685000,4.2,0.23529411764705882,0.24778761061946902,0.9473684210526315,0.36619718309859156,0.2692307692307693
0.0,0.23809523809523808,3939000,4.2,0.23529411764705882,0.026548672566371688,0.9473684210526315,0.8028169014084507,0.2692307692307693
0.0,0.7142857142857142,18500000,4.0,0.23529411764705882,0.3584070796460177,0.9473684210526315,0.47887323943661975,0.2692307692307693
0.0,0.5238095238095237,17000000,4.1,0.23529411764705882,0.25663716814159293,0.6842105263157894,0.4507042253521127,0.21153846153846156
0.0,0.6190476190476191,8495000,4.1,0.29411764705882354,0.24778761061946902,0.9473684210526315,0.8028169014084507,0.2692307692307693
0.0,0.8809523809523809,10300000,4.0,0.29411764705882354,0.24778761061946902,0.9473684210526315,0.8028169014084507,0.2692307692307693
0.0,0.5238095238095237,13300000,4.0,0.5294117647058822,0.21238938053097345,0.9473684210526315,0.5774647887323944,0.2692307692307693
0.0,0.6428571428571428,5336000,4.1,0.11764705882352944,0.24778761061946902,0.9473684210526315,0.8028169014084507,0.9423076923076924
0.0,0.5,7600000,4.1,0.1764705882352941,0.15929203539823011,0.9473684210526315,0.23943661971830987,0.2692307692307693
0.0,0.40476190476190477,7700000,4.4,0.411764705882353,0.34513274336283184,0.21052631578947367,0.35211267605633806,0.2692307692307693
0.0,0.023809523809523808,13500000,5.0,0.23529411764705882,0.4690265486725663,0.9473684210526315,0.8028169014084507,0.2692307692307693
0.0,0.3571428571428571,8047900,3.5,0.29411764705882354,0.11504424778761063,0.9473684210526315,0.16901408450704225,0.2692307692307693
0.0,0.5238095238095237,18730200,4.0,0.29411764705882354,0.24778761061946902,0.9473684210526315,0.8028169014084507,0.2692307692307693
0.0,0.6666666666666666,11800000,4.5,0.29411764705882354,0.3141592920353982,0.9473684210526315,0.2535211267605634,0.3269230769230769
0.0,0.6666666666666666,7900000,4.1,0.1764705882352941,0.24778761061946902,0.47368421052631576,0.619718309859155,0.057692307692307696
0.0,0.23809523809523808,3899000,3.5,0.23529411764705882,0.24778761061946902,0.9473684210526315,0.7323943661971831,0.2692307692307693
0.0,0.5952380952380952,8150000,3.7,0.411764705882353,0.4247787610619469,0.0,0.9295774647887324,0.5384615384615385
0.0,0.9047619047619047,8100000,4.0,0.5294117647058822,0.18141592920353983,0.9473684210526315,0.4366197183098592,0.2692307692307693
0.0,0.42857142857142855,3450000,3.7,0.05882352941176472,0.2920353982300885,0.9473684210526315,0.49295774647887325,0.2692307692307693
0.0,0.9285714285714285,12300000,4.1,0.23529411764705882,0.2256637168141593,0.9473684210526315,0.7042253521126761,0.2692307692307693
0.0,0.5238095238095237,8950000,4.1,0.1764705882352941,0.21238938053097345,0.9473684210526315,0.8028169014084507,0.6730769230769231
0.0,0.14285714285714285,6300000,4.0,0.23529411764705882,0.20353982300884954,0.47368421052631576,0.8028169014084507,0.34615384615384615
0.0,0.6666666666666666,3400000,3.6,0.23529411764705882,0.022123893805309734,0.9473684210526315,0.323943661971831,0.2692307692307693
0.0,0.5238095238095237,7262550,2.6,0.05882352941176472,0.11504424778761063,0.9473684210526315,0.8028169014084507,0.2692307692307693
0.0,0.6904761904761905,12394900,4.1,0.1764705882352941,0.3141592920353982,0.9473684210526315,0.8028169014084507,0.9230769230769231
0.0,0.7142857142857142,12000000,4.1,0.23529411764705882,0.24778761061946902,0.9473684210526315,0.5211267605633803,0.2692307692307693
0.0,0.5238095238095237,5582000,3.3,0.23529411764705882,0.11946902654867256,0.9473684210526315,0.8028169014084507,0.2692307692307693
0.0,0.6666666666666666,6900000,4.6,0.23529411764705882,0.20353982300884954,0.5263157894736842,0.619718309859155,0.2692307692307693
0.0,0.07142857142857142,7700000,4.5,0.1764705882352941,0.24778761061946902,0.2631578947368421,0.8028169014084507,0.38461538461538464
0.0,0.6190476190476191,3880420,3.6,0.29411764705882354,0.38053097345132747,0.9473684210526315,0.8028169014084507,0.2692307692307693
0.0,0.2857142857142857,21575630,3.8,0.05882352941176472,0.01327433628318584,0.9473684210526315,0.028169014084507043,0.2692307692307693
0.0,0.7142857142857142,12442000,3.7,0.23529411764705882,0.168141592920354,0.9473684210526315,0.8028169014084507,0.2692307692307693
0.0,0.5238095238095237,9571190,3.5,0.1764705882352941,0.24778761061946902,0.9473684210526315,0.8028169014084507,0.2692307692307693
0.0,0.9047619047619047,10527600,5.0,0.1764705882352941,0.24778761061946902,0.9473684210526315,0.8028169014084507,0.11538461538461539
0.0,0.7857142857142857,17000000,4.0,0.23529411764705882,0.4690265486725663,0.9473684210526315,0.8028169014084507,0.2692307692307693
0.0,0.30952380952380953,3059000,3.9,0.23529411764705882,0.4247787610619469,0.9473684210526315,0.8028169014084507,0.2692307692307693
0.0,0.6666666666666666,8500000,4.7,0.23529411764705882,0.20353982300884954,0.9473684210526315,0.7464788732394366,0.2692307692307693
0.0,0.19047619047619047,14707870,5.0,0.29411764705882354,0.30530973451327437,0.10526315789473684,0.9014084507042254,0.3076923076923077
0.0,0.26190476190476186,8380000,3.5,0.23529411764705882,0.24778761061946902,0.47368421052631576,0.4225352112676056,0.2692307692307693
0.0,0.11904761904761904,15400000,3.0,0.29411764705882354,0.6017699115044248,0.7368421052631579,0.8028169014084507,0.17307692307692307
0.0,0.5238095238095237,9349550,3.3,0.1764705882352941,0.24778761061946902,0.9473684210526315,0.8028169014084507,0.2692307692307693
0.0,0.3333333333333333,5195000,4.2,0.23529411764705882,0.13716814159292037,0.9473684210526315,0.8028169014084507,0.2692307692307693
0.0,0.21428571428571427,9400000,2.0,0.23529411764705882,0.2920353982300885,0.9473684210526315,0.8028169014084507,0.2692307692307693
0.0,0.09523809523809523,6950000,4.1,0.1764705882352941,0.2920353982300885,0.9473684210526315,0.971830985915493,0.038461538461538464
0.0,0.9523809523809523,29390000,4.5,0.23529411764705882,0.911504424778761,0.9473684210526315,0.22535211267605634,0.2692307692307693
0.0,0.23809523809523808,4500000,3.0,0.23529411764705882,0.2920353982300885,0.9473684210526315,0.8028169014084507,0.2692307692307693
0.0,0.3333333333333333,8137000,4.1,0.1764705882352941,0.20353982300884954,0.9473684210526315,0.8028169014084507,0.2692307692307693
0.0,0.6190476190476191,9550000,4.1,0.23529411764705882,0.24778761061946902,0.9473684210526315,0.28169014084507044,0.2692307692307693
0.0,0.19047619047619047,15984000,4.4,0.05882352941176472,0.21238938053097345,0.9473684210526315,0.8028169014084507,0.2692307692307693
0.0,0.5476190476190476,7000000,4.1,0.1764705882352941,0.2256637168141593,0.9473684210526315,0.8591549295774648,0.5576923076923077
0.0,0.8095238095238095,9700000,4.5,0.1764705882352941,0.13716814159292037,0.9473684210526315,0.14084507042253522,0.2692307692307693
0.0,0.14285714285714285,6900000,5.0,0.29411764705882354,0.25663716814159293,0.15789473684210525,0.8028169014084507,0.2692307692307693
0.0,0.8571428571428571,7100000,4.1,0.5294117647058822,0.4690265486725663,0.9473684210526315,0.8028169014084507,0.019230769230769232
0.0,0.0,11950000,4.1,0.1764705882352941,0.1769911504424779,0.9473684210526315,0.8028169014084507,0.2692307692307693
0.0,0.6904761904761905,11400000,3.9,0.23529411764705882,0.19026548672566373,0.9473684210526315,0.0,0.2692307692307693
